ProbeID X Y Z hemi
10_633 143.638565 120.121536 103.544754 lh
10_634 141.700562 120.789536 102.730759 lh
10_635 142.794556 120.957535 102.689758 lh
10_636 142.182556 120.13253 103.484756 lh
10_637 145.713577 101.639534 103.298752 lh
10_638 145.164581 101.373535 102.763748 lh
10_639 144.572571 101.014534 102.408752 lh
10_640 143.566574 100.304535 102.532745 lh
10_641 142.854568 99.631531 103.35675 lh
10_642 142.173569 100.001534 102.74675 lh
10_643 146.327576 102.218529 102.952759 lh
10_644 147.00856 102.565529 103.525757 lh
10_645 141.282578 100.405533 102.368744 lh
10_646 140.177567 100.50753 102.474747 lh
10_647 139.391571 100.089531 103.156754 lh
10_648 139.023575 100.689529 102.583755 lh
10_649 138.230576 100.321533 103.252762 lh
10_650 137.94458 100.959534 102.680756 lh
10_651 137.144577 100.672531 103.328766 lh
10_652 136.789581 101.389534 102.773758 lh
10_653 136.129578 101.026535 103.469757 lh
10_654 135.47258 101.59153 103.291763 lh
10_655 135.496567 101.218529 103.638763 lh
10_656 134.680573 102.315529 103.121765 lh
10_657 133.890564 103.171532 102.966766 lh
10_658 148.198563 104.728531 103.159744 lh
10_659 147.566559 103.208534 103.326752 lh
10_660 148.417557 105.581535 102.948746 lh
10_661 132.169556 105.022522 103.243759 lh
10_662 148.490555 106.225533 103.350754 lh
10_663 131.811554 105.618523 103.311752 lh
10_664 148.618561 107.064529 103.545746 lh
10_665 131.703552 106.580528 102.989761 lh
10_666 148.760559 107.97953 103.693756 lh
10_667 131.197556 107.632523 103.319763 lh
10_668 148.864563 108.898529 103.846756 lh
10_669 148.890564 109.859535 103.997757 lh
10_670 148.860565 110.838531 104.161758 lh
10_671 131.132553 110.395523 103.109756 lh
10_672 130.756561 110.558525 103.763763 lh
10_673 148.778564 111.825531 104.338745 lh
10_674 131.366562 111.672523 102.82576 lh
10_675 148.660553 112.85453 104.500748 lh
10_676 131.754562 112.609528 102.184753 lh
10_677 148.540558 113.929535 104.647751 lh
10_678 148.403564 115.067535 104.797745 lh
10_679 132.146561 114.417526 102.320755 lh
10_680 148.137558 116.316536 105.140747 lh
10_681 147.797562 117.130531 105.294754 lh
10_682 132.168564 114.939522 102.670761 lh
10_683 147.172562 117.787529 105.410751 lh
10_684 134.705551 118.42453 103.040756 lh
10_685 133.951553 117.835533 102.090759 lh
10_686 133.176559 116.95153 102.716766 lh
10_687 132.519562 115.687523 102.518753 lh
10_688 132.821564 116.383522 102.647766 lh
10_689 145.876556 118.455536 105.432755 lh
10_690 144.762558 119.214531 104.574753 lh
10_691 143.265564 119.599533 104.178757 lh
10_692 140.981552 119.733536 103.887756 lh
10_693 139.809555 119.790535 103.645752 lh
10_694 138.704559 119.698532 103.505753 lh
10_695 137.679565 119.554535 103.323761 lh
10_696 136.723557 119.365532 103.073761 lh
10_697 135.739563 119.087532 102.64476 lh
10_698 141.933578 99.385536 103.646744 lh
10_699 141.01857 99.164536 104.061752 lh
10_700 145.891571 101.511536 104.251755 lh
10_701 143.655579 99.658531 103.777756 lh
10_702 144.762573 100.628532 103.645752 lh
10_703 144.165573 99.778534 104.385757 lh
10_704 140.73558 99.801529 103.206757 lh
10_705 139.64357 99.67453 103.594757 lh
10_706 139.884567 99.198532 104.182755 lh
10_707 137.272568 99.992531 104.015762 lh
10_708 136.266571 100.431534 104.025757 lh
10_709 135.422577 100.88253 104.031754 lh
10_710 146.441574 102.042534 103.804749 lh
10_711 146.960556 102.361534 104.238754 lh
10_712 146.582581 102.002533 104.513748 lh
10_713 134.90657 101.329529 103.900757 lh
10_714 134.247574 101.817535 103.860764 lh
10_715 134.32457 101.412529 104.215759 lh
10_716 133.545563 102.603531 103.676758 lh
10_717 133.042557 103.330528 103.523758 lh
10_718 132.421555 103.031525 104.286758 lh
10_719 147.464554 102.888535 104.33075 lh
10_720 147.98056 104.001534 104.299759 lh
10_721 132.336563 104.100525 103.625763 lh
10_722 148.247559 105.27253 103.928757 lh
10_723 131.630554 104.945526 103.864761 lh
10_724 130.979553 105.103523 104.564758 lh
10_725 148.324554 106.134529 104.295746 lh
10_726 131.277557 105.808525 103.845764 lh
10_727 130.716553 105.988525 104.530762 lh
10_728 148.421555 107.052536 104.444748 lh
10_729 130.947556 106.671524 103.95076 lh
10_730 130.540558 106.601524 104.581757 lh
10_731 148.506561 107.98053 104.611755 lh
10_732 130.341553 107.448524 104.686752 lh
10_733 148.562561 108.95253 104.757751 lh
10_734 130.069565 108.481522 104.940765 lh
10_735 148.566559 109.919533 104.916748 lh
10_736 130.808563 108.884521 103.755753 lh
10_737 130.160553 109.203522 104.712753 lh
10_738 148.521561 110.892532 105.075745 lh
10_739 130.464554 110.007523 104.212753 lh
10_740 148.453552 111.881531 105.244751 lh
10_741 130.899551 111.069527 103.569763 lh
10_742 148.37056 112.905533 105.391754 lh
10_743 131.384552 112.573524 103.050766 lh
10_744 148.277557 113.976532 105.507751 lh
10_745 131.817566 113.501526 102.553757 lh
10_746 131.037552 113.304527 103.771759 lh
10_747 148.138565 115.094536 105.619751 lh
10_748 131.709564 114.325523 103.196762 lh
10_749 147.876556 115.960533 105.998749 lh
10_750 147.644562 116.860535 105.766754 lh
10_751 147.057556 117.356529 106.12175 lh
10_752 146.425552 117.974533 105.840759 lh
10_753 134.642563 118.318535 104.106766 lh
10_754 133.912552 117.85553 103.67276 lh
10_755 133.225555 117.185532 103.500763 lh
10_756 132.331558 115.944527 103.390762 lh
10_757 132.652557 116.505524 103.546753 lh
10_758 145.552551 118.274536 106.108765 lh
10_759 144.634552 118.768532 105.590759 lh
10_760 143.402557 119.159531 105.031754 lh
10_761 142.079559 119.430534 104.509766 lh
10_762 140.971558 119.36953 104.630753 lh
10_763 140.049561 119.418533 104.415756 lh
10_764 138.951553 119.373535 104.304764 lh
10_765 137.880554 119.268532 104.195755 lh
10_766 136.872559 119.122536 103.984756 lh
10_767 135.262558 118.653534 103.634766 lh
10_768 135.982559 118.916534 103.794754 lh
10_769 142.72258 99.089531 104.348755 lh
10_770 142.180573 98.57753 105.228745 lh
10_771 140.494568 98.634529 104.935745 lh
10_772 141.646576 98.818535 104.603745 lh
10_773 139.608566 98.392532 105.477753 lh
10_774 143.598572 99.264534 104.745758 lh
10_775 144.142578 99.593529 105.033752 lh
10_776 139.652573 98.735535 104.910751 lh
10_777 139.249573 98.580536 105.24675 lh
10_778 146.348572 101.71653 105.312744 lh
10_779 145.412567 100.935532 105.001755 lh
10_780 144.660568 100.14653 104.900757 lh
10_781 138.991577 98.838531 104.914749 lh
10_782 138.560577 99.50753 104.10376 lh
10_783 137.137573 99.27153 104.974762 lh
10_784 136.211578 99.760536 104.834763 lh
10_785 135.192581 100.307533 104.839752 lh
10_786 134.476578 100.974533 104.585754 lh
10_787 134.359573 100.566536 105.165756 lh
10_788 147.069565 102.377533 104.991745 lh
10_789 133.74057 101.487534 104.578766 lh
10_790 133.169571 102.127533 104.401764 lh
10_791 147.603561 103.098534 105.411758 lh
10_792 131.640564 102.962524 105.104752 lh
10_793 131.321564 103.946526 104.774765 lh
10_794 147.900558 104.083534 105.849747 lh
10_795 148.114563 105.165535 105.144745 lh
10_796 147.986557 104.909531 106.138748 lh
10_797 130.554565 104.612526 105.380753 lh
10_798 148.226562 106.219536 105.076752 lh
10_799 130.415558 105.385529 105.207764 lh
10_800 148.254562 106.990532 105.34375 lh
10_801 130.071564 106.226524 105.404755 lh
10_802 148.300552 107.973534 105.526749 lh
10_803 148.321564 108.940529 105.703751 lh
10_804 148.316559 109.898529 105.876755 lh
10_805 129.824554 109.787521 105.083755 lh
10_806 148.294556 110.858536 106.040756 lh
10_807 130.057556 110.455528 104.716766 lh
10_808 148.257553 111.844536 106.193756 lh
10_809 130.486557 110.879524 104.147766 lh
10_810 148.205551 112.876534 106.317749 lh
10_811 130.700562 111.963524 103.918762 lh
10_812 130.255554 112.679527 104.494766 lh
10_813 148.132553 113.963531 106.396744 lh
10_814 130.178558 113.559525 104.742767 lh
10_815 147.98056 114.98053 106.531754 lh
10_816 147.715561 115.780533 106.798752 lh
10_817 147.492554 116.520531 106.464752 lh
10_818 147.438553 116.270531 107.014755 lh
10_819 131.895554 115.230522 103.498764 lh
10_820 130.984558 114.599525 104.363754 lh
10_821 146.305557 117.728531 106.484756 lh
10_822 134.678558 118.336533 105.00676 lh
10_823 133.903564 117.922531 104.789764 lh
10_824 133.136566 117.308525 104.553757 lh
10_825 132.601562 116.728523 104.329758 lh
10_826 145.478561 118.045532 106.905762 lh
10_827 144.574554 118.553535 106.455765 lh
10_828 143.532562 118.895531 105.969757 lh
10_829 142.394562 119.085533 105.587753 lh
10_830 141.320557 119.148529 105.401764 lh
10_831 140.279556 119.180534 105.267761 lh
10_832 139.224564 119.176529 105.142761 lh
10_833 138.123566 119.112534 105.120758 lh
10_834 136.958557 118.989532 104.952759 lh
10_835 135.350555 118.61853 104.50676 lh
10_836 136.130554 118.850533 104.640762 lh
10_837 142.19458 98.246536 106.125748 lh
10_838 141.196579 98.185532 105.754745 lh
10_839 140.017578 98.086533 105.965744 lh
10_840 139.381577 98.100533 106.045746 lh
10_841 142.951569 98.741531 105.437744 lh
10_842 144.405579 99.756531 105.607758 lh
10_843 143.79158 99.186531 105.659744 lh
10_844 138.71257 98.263535 105.914749 lh
10_845 137.947571 98.759529 105.357758 lh
10_846 136.055573 99.10553 105.819763 lh
10_847 135.23558 99.606529 105.723755 lh
10_848 134.342575 100.143532 105.733765 lh
10_849 146.409576 101.752533 106.265747 lh
10_850 133.464569 100.901535 105.494766 lh
10_851 147.014557 102.330536 105.995758 lh
10_852 132.925568 101.673523 105.06076 lh
10_853 132.252579 102.297523 105.056763 lh
10_854 131.41156 102.494522 105.739761 lh
10_855 131.11058 102.140526 106.403763 lh
10_856 131.042557 103.177528 105.621765 lh
10_857 147.460556 103.10553 106.837753 lh
10_858 130.406555 103.810524 106.01976 lh
10_859 130.074554 104.517525 106.10376 lh
10_860 147.836563 104.428535 107.035751 lh
10_861 147.957565 105.120529 106.668747 lh
10_862 147.91156 105.001534 107.05275 lh
10_863 130.149551 104.977524 105.766754 lh
10_864 148.071564 105.870529 106.095749 lh
10_865 129.984558 105.453522 105.802765 lh
10_866 129.636566 105.637527 106.266754 lh
10_867 129.734558 105.023521 106.370758 lh
10_868 148.117554 107.005531 106.265747 lh
10_869 129.454559 106.119522 106.378754 lh
10_870 129.090561 106.350525 106.887756 lh
10_871 148.136566 107.945534 106.464752 lh
10_872 129.53656 106.887527 106.022766 lh
10_873 148.149551 108.888535 106.665756 lh
10_874 129.527557 107.864525 105.809753 lh
10_875 148.143555 109.823532 106.852753 lh
10_876 129.488556 108.948524 105.651764 lh
10_877 148.144562 110.783531 107.006744 lh
10_878 129.272552 109.778526 105.785751 lh
10_879 129.527557 110.467522 105.352753 lh
10_880 128.925552 110.348526 106.15976 lh
10_881 148.136566 111.780533 107.140747 lh
10_882 129.969559 111.181526 104.752762 lh
10_883 129.243561 111.370522 105.593765 lh
10_884 148.112564 112.833534 107.228745 lh
10_885 129.917557 111.966522 104.786758 lh
10_886 129.458557 112.598526 105.330765 lh
10_887 148.044556 113.871536 107.350754 lh
10_888 147.818558 115.005531 107.587753 lh
10_889 147.56456 115.86853 107.298752 lh
10_890 129.401566 113.601524 105.641769 lh
10_891 129.054565 113.614525 106.246765 lh
10_892 147.320557 116.282532 107.364746 lh
10_893 147.474564 115.861534 107.694748 lh
10_894 129.983551 114.336525 105.298767 lh
10_895 147.011566 116.922531 106.929749 lh
10_896 147.052551 116.483536 107.711746 lh
10_897 146.285553 117.35453 107.432755 lh
10_898 134.043564 118.062531 105.888763 lh
10_899 133.071564 117.412521 105.646759 lh
10_900 131.796555 115.920525 104.54776 lh
10_901 132.304565 116.722527 105.312759 lh
10_902 130.410553 115.267525 105.655762 lh
10_903 145.513565 117.814529 107.63176 lh
10_904 144.576553 118.334534 107.459763 lh
10_905 143.520554 118.753532 106.939758 lh
10_906 142.49556 118.949532 106.553757 lh
10_907 141.629562 119.025536 106.224762 lh
10_908 140.557556 119.032532 106.299759 lh
10_909 139.437561 119.067535 105.987762 lh
10_910 138.516556 119.064529 105.807755 lh
10_911 135.52356 118.649536 105.753754 lh
10_912 140.346558 118.936531 107.162766 lh
10_913 139.554565 118.976532 106.826752 lh
10_914 138.531555 118.99353 106.561752 lh
10_915 137.219559 118.940529 106.183762 lh
10_916 135.996552 118.717529 106.792755 lh
10_917 142.178574 97.998535 107.020752 lh
10_918 141.567581 97.52153 107.754745 lh
10_919 141.256577 97.675529 106.967758 lh
10_920 140.86557 97.275536 107.819748 lh
10_921 140.187576 97.64753 106.846756 lh
10_922 139.092575 97.74453 106.806747 lh
10_923 143.139572 98.606529 106.613754 lh
10_924 138.11058 97.790535 106.944763 lh
10_925 134.707581 98.686531 107.653763 lh
10_926 144.331573 99.565529 106.640747 lh
10_927 137.552567 98.141533 106.495758 lh
10_928 136.849579 98.608536 106.079758 lh
10_929 135.797577 98.47953 106.962753 lh
10_930 135.22258 99.046532 106.54776 lh
10_931 134.419571 99.461533 106.650757 lh
10_932 146.111572 101.495529 106.814758 lh
10_933 145.008575 100.389534 105.873749 lh
10_934 145.787567 101.184532 106.084747 lh
10_935 132.665573 100.761528 106.406754 lh
10_936 132.01857 101.541527 106.037766 lh
10_937 132.068573 100.879524 106.820755 lh
10_938 131.117569 101.702522 106.830765 lh
10_939 146.696579 102.098534 106.929749 lh
10_940 146.217575 101.693535 107.474747 lh
10_941 130.542572 102.162521 107.117752 lh
10_942 146.77356 102.462532 107.901749 lh
10_943 130.583557 102.844528 106.461761 lh
10_944 147.866562 104.932533 107.426758 lh
10_945 129.946564 103.378525 107.00676 lh
10_946 147.948563 105.47953 107.142746 lh
10_947 147.862564 105.221535 107.832748 lh
10_948 147.77356 104.671532 107.902756 lh
10_949 129.624557 104.203522 107.008759 lh
10_950 148.015564 106.277534 106.941757 lh
10_951 129.069565 105.272522 107.38176 lh
10_952 148.02356 107.012535 107.181747 lh
10_953 148.032562 107.888535 107.398758 lh
10_954 128.950562 107.122528 106.850754 lh
10_955 148.033554 108.775536 107.642746 lh
10_956 128.833557 108.130524 106.733765 lh
10_957 148.033554 109.714531 107.829758 lh
10_958 128.727554 109.298523 106.627762 lh
10_959 148.051559 110.684532 107.95575 lh
10_960 128.489563 110.061523 106.90976 lh
10_961 148.054565 111.703529 108.053757 lh
10_962 148.032562 112.721535 108.163757 lh
10_963 128.82756 111.961525 106.236771 lh
10_964 147.956558 113.713531 108.318756 lh
10_965 147.797562 114.459534 108.566757 lh
10_966 128.82756 112.910522 106.444763 lh
10_967 128.869553 113.538528 106.661774 lh
10_968 128.711563 113.196526 106.989761 lh
10_969 147.473557 115.517532 108.378754 lh
10_970 129.213562 114.362526 106.469772 lh
10_971 146.676559 116.558533 108.446747 lh
10_972 133.796555 117.931534 106.686752 lh
10_973 131.303558 116.161522 106.005768 lh
10_974 129.777557 115.240524 106.526764 lh
10_975 145.925552 117.356529 108.106766 lh
10_976 145.094559 117.794533 108.328766 lh
10_977 144.146561 118.242531 108.329758 lh
10_978 143.438553 118.580536 107.931763 lh
10_979 142.440552 118.816536 107.578766 lh
10_980 141.330551 118.925529 107.174759 lh
10_981 134.353561 118.21653 106.615753 lh
10_982 133.169556 117.545532 106.673752 lh
10_983 132.108551 116.837524 106.591766 lh
10_984 131.091553 116.341522 106.96376 lh
10_985 130.262558 115.803528 106.796768 lh
10_986 140.441559 118.805534 107.86676 lh
10_987 139.657562 118.852531 107.607758 lh
10_988 138.727554 118.871536 107.402756 lh
10_989 137.679565 118.85553 107.247757 lh
10_990 136.590561 118.74453 107.285751 lh
10_991 134.981552 118.41153 107.199753 lh
10_992 135.777557 118.57653 107.442764 lh
10_993 141.493576 97.295532 108.679749 lh
10_994 140.826569 97.050529 108.482758 lh
10_995 140.28157 97.025536 108.31575 lh
10_996 140.231567 97.261536 107.719757 lh
10_997 139.511581 96.948532 108.544754 lh
10_998 139.117569 97.237534 107.905746 lh
10_999 138.734573 96.922531 108.789749 lh
10_1000 138.080566 97.405533 107.785751 lh
10_1001 142.474579 98.10553 108.013748 lh
10_1002 143.106567 98.63253 108.456757 lh
10_1003 137.267578 97.653534 107.546753 lh
10_1004 136.606567 98.038536 107.157761 lh
10_1005 136.334579 97.66153 108.109756 lh
10_1006 135.373581 98.167534 107.904755 lh
10_1007 135.929581 98.003532 107.721756 lh
10_1008 135.627579 97.84053 108.336761 lh
10_1009 132.969574 99.433525 108.288757 lh
10_1010 143.606567 98.935532 107.743744 lh
10_1011 144.577576 99.885536 107.970749 lh
10_1012 133.61058 99.306534 107.798752 lh
10_1013 133.37558 100.117531 106.677765 lh
10_1014 132.382568 100.430527 107.17276 lh
10_1015 132.73558 99.833527 107.79776 lh
10_1016 145.064575 100.432533 107.875748 lh
10_1017 131.780579 100.668526 107.414764 lh
10_1018 131.371567 101.120522 107.234756 lh
10_1019 131.380569 100.719528 107.782761 lh
10_1020 130.619568 101.571526 107.634766 lh
10_1021 145.383575 100.754532 107.247757 lh
10_1022 130.016571 102.024529 108.102753 lh
10_1023 129.931564 102.726524 107.562759 lh
10_1024 129.421555 103.408524 107.925766 lh
10_1025 147.421555 103.773529 108.411758 lh
10_1026 129.009552 104.145523 108.164764 lh
10_1027 128.679565 104.567528 108.532761 lh
10_1028 147.934555 106.084534 107.862747 lh
10_1029 147.960556 107.038536 107.963745 lh
10_1030 128.594559 106.233528 107.771759 lh
10_1031 147.953552 107.722534 108.335754 lh
10_1032 128.382553 107.213524 107.792755 lh
10_1033 147.960556 108.64753 108.617752 lh
10_1034 128.222565 108.336525 107.762756 lh
10_1035 127.949554 108.935524 108.36676 lh
10_1036 147.969559 109.625534 108.780746 lh
10_1037 128.21756 109.423523 107.548767 lh
10_1038 127.985565 109.725525 108.263763 lh
10_1039 147.985565 110.602531 108.863754 lh
10_1040 128.196564 110.261528 107.601761 lh
10_1041 128.009552 110.327522 108.341766 lh
10_1042 147.987564 111.575531 108.983749 lh
10_1043 128.537552 110.996529 106.794769 lh
10_1044 147.956558 112.581535 109.092758 lh
10_1045 128.460556 111.898521 107.219772 lh
10_1046 147.861557 113.533531 109.241745 lh
10_1047 128.494553 112.681526 107.768768 lh
10_1048 147.649551 114.491531 109.305756 lh
10_1049 128.722565 113.524529 107.265762 lh
10_1050 147.186554 115.50853 109.297745 lh
10_1051 128.774551 113.982521 107.574768 lh
10_1052 128.922562 114.506523 107.600769 lh
10_1053 146.457565 116.275536 109.418747 lh
10_1054 145.846558 117.075531 108.818756 lh
10_1055 145.140564 117.385536 109.100754 lh
10_1056 144.680557 117.363533 109.683762 lh
10_1057 144.255554 117.860535 109.132751 lh
10_1058 144.049561 117.612534 109.874756 lh
10_1059 143.272552 118.310532 108.879761 lh
10_1060 142.324554 118.555534 108.569763 lh
10_1061 141.187561 118.667534 108.330765 lh
10_1062 134.589554 118.130531 108.260757 lh
10_1063 133.657562 117.824532 107.57576 lh
10_1064 132.416565 117.165527 107.625763 lh
10_1065 131.367554 116.661522 107.669769 lh
